property_type,sectors,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,pooja room,furnish_type,luxury_category,floor_category
house,kapra,2.0,4.0,1.0,New Property,105.0,0.0,0.0,unfurnished,Low,Low Floor
house,saiguda,4.0,4.0,1.0,New Property,1600.0,0.0,0.0,unfurnished,Low,Low Floor
house,kapra,3.0,4.0,1.0,Old Property,2500.0,0.0,1.0,semifurnished,Low,Low Floor
house,kmr estates,2.0,4.0,3.0,Relatively New,100.0,0.0,0.0,unfurnished,Low,Low Floor
house,dattatreya nagar,1.0,1.0,1.0,Relatively New,630.0,0.0,0.0,unfurnished,Low,Low Floor
house,gundlapochampalli,2.0,1.0,2.0,Relatively New,200.0,0.0,1.0,semifurnished,Low,Low Floor
house,gurram guda,2.0,3.0,1.0,Relatively New,158.0,0.0,1.0,semifurnished,Low,Low Floor
house,mallapur,1.0,5.0,3.0,Old Property,900.0,0.0,0.0,unfurnished,Low,Mid Floor
house,charmahal petla burz,2.0,7.0,2.0,Moderately Old,3700.0,0.0,1.0,semifurnished,Low,Mid Floor
house,east maruti nagar,4.0,4.0,2.0,Old Property,1260.0,0.0,0.0,semifurnished,Low,Low Floor
house,vanasthalipuram,3.0,8.0,4.0,Old Property,156.0,0.0,1.0,semifurnished,Low,Low Floor
house,meerpet,4.0,6.0,3.0,Relatively New,175.0,0.0,0.0,semifurnished,Low,Low Floor
house,padmashali colony,3.0,3.0,1.0,New Property,84.0,0.0,1.0,unfurnished,Low,Low Floor
house,rameshwaram banda,4.0,4.0,1.0,New Property,2400.0,0.0,1.0,unfurnished,Low,Low Floor
house,shamirpet,2.0,2.0,1.0,Moderately Old,1800.0,0.0,0.0,semifurnished,Low,Low Floor
house,punjagutta,2.0,8.0,4.0,Old Property,1800.0,0.0,0.0,unfurnished,Low,Mid Floor
house,idpl colony,4.0,4.0,3.0,New Property,1800.0,0.0,0.0,unfurnished,Low,Low Floor
house,nagole,6.0,6.0,3.0,Relatively New,2900.0,0.0,0.0,semifurnished,Low,Low Floor
house,neredmet,2.0,4.0,2.0,New Property,109.0,1.0,1.0,unfurnished,Low,Low Floor
house,patel guda.,2.0,3.0,2.0,Relatively New,150.0,0.0,1.0,unfurnished,Low,Low Floor
house,secretariat colony,3.0,11.0,4.0,Relatively New,9000.0,1.0,1.0,semifurnished,Medium,Mid Floor
house,hayathnagar,4.0,5.0,3.0,New Property,1800.0,1.0,1.0,furnished,Low,Low Floor
house,east marredpally,10.0,9.0,4.0,Old Property,8000.0,0.0,0.0,unfurnished,Low,Low Floor
house,tirumala nagar colony,1.0,2.0,2.0,Old Property,100.0,0.0,1.0,unfurnished,Low,Low Floor
house,suraram,2.0,5.0,2.0,Relatively New,121.0,0.0,1.0,unfurnished,Low,Low Floor
house,tellapur,4.0,5.0,1.0,Relatively New,4660.0,0.0,0.0,unfurnished,Low,Mid Floor
house,prakash nagar,2.0,3.0,1.0,Moderately Old,4700.0,1.0,1.0,semifurnished,Low,Low Floor
house,habsiguda,3.0,4.0,0.0,Old Property,4095.0,1.0,0.0,semifurnished,Medium,Low Floor
house,amberpet,3.0,8.0,3.0,Moderately Old,1350.0,1.0,1.0,semifurnished,Medium,Mid Floor
house,nadargul,3.0,3.0,4.0,New Property,300.0,1.0,1.0,unfurnished,Medium,Low Floor
house,ghatkesar,4.0,4.0,2.0,Moderately Old,213.0,0.0,0.0,unfurnished,Low,Low Floor
house,shamirpet,4.0,4.0,3.0,Moderately Old,2414.0,0.0,0.0,semifurnished,Low,Low Floor
house,mehdipatnam,1.0,1.0,0.0,Moderately Old,270.0,0.0,0.0,unfurnished,Low,Low Floor
house,boduppal,2.0,3.0,2.0,New Property,182.0,0.0,1.0,unfurnished,Low,Low Floor
house,almas guda,3.0,3.0,1.0,Relatively New,1188.0,0.0,0.0,semifurnished,Low,Low Floor
house,hasthinapuram south,5.0,5.0,4.0,Under Construction,1800.0,0.0,0.0,unfurnished,Low,Mid Floor
house,korremula,2.0,2.0,0.0,New Property,125.0,0.0,1.0,unfurnished,Low,Low Floor
house,moula ali,4.0,4.0,1.0,Old Property,205.0,0.0,0.0,unfurnished,Low,Low Floor
house,vanasthalipuram,3.0,7.0,3.0,Relatively New,1300.0,0.0,0.0,unfurnished,Low,Low Floor
house,rampally,2.0,2.0,1.0,Relatively New,1350.0,0.0,1.0,semifurnished,Low,Low Floor
house,uppal adarsh nagar,2.0,4.0,1.0,Under Construction,100.0,0.0,0.0,unfurnished,Low,Low Floor
house,nagaram,4.0,5.0,3.0,Moderately Old,2800.0,0.0,0.0,semifurnished,Low,Low Floor
house,malapur,2.0,3.0,1.0,New Property,150.0,0.0,1.0,unfurnished,Low,Low Floor
house,pedda amberpet,3.0,7.0,4.0,New Property,133.0,0.0,1.0,unfurnished,Low,Low Floor
house,madinaguda,4.0,4.0,3.0,Moderately Old,2700.0,1.0,1.0,semifurnished,Low,Mid Floor
house,sita homes colony,6.0,5.0,3.0,Moderately Old,218.0,0.0,1.0,semifurnished,Low,Low Floor
house,bodupal,2.0,2.0,4.0,Moderately Old,1140.0,0.0,1.0,unfurnished,Low,Low Floor
house,vayushakti nagar,3.0,2.0,0.0,Relatively New,208.0,0.0,1.0,unfurnished,Low,Low Floor
house,nacharam,3.0,8.0,4.0,Moderately Old,120.0,0.0,0.0,unfurnished,Low,Mid Floor
house,adarsh nagar colony,2.0,2.0,0.0,Old Property,2187.0,0.0,1.0,unfurnished,Low,Low Floor
house,rein bazar,2.0,2.0,0.0,Old Property,900.0,0.0,0.0,unfurnished,Low,Low Floor
house,uppal,4.0,5.0,2.0,Moderately Old,183.0,0.0,0.0,unfurnished,Low,Low Floor
house,nagaram,2.0,2.0,3.0,Moderately Old,3600.0,0.0,0.0,semifurnished,Low,Mid Floor
house,nagaram,5.0,3.0,2.0,Moderately Old,5000.0,0.0,0.0,unfurnished,Low,Low Floor
house,venkataramana colony,3.0,3.0,3.0,Moderately Old,316.0,0.0,0.0,semifurnished,Low,Low Floor
house,pragathi nagar,4.0,4.0,0.0,Old Property,3060.0,0.0,0.0,semifurnished,Low,Low Floor
house,shivapuri colony,4.0,2.0,2.0,Old Property,2093.0,0.0,1.0,semifurnished,Low,Low Floor
house,turkayamjal,2.0,7.0,3.0,Relatively New,167.0,0.0,1.0,unfurnished,Low,Mid Floor
house,jeedimetla,3.0,4.0,3.0,Old Property,180.0,0.0,0.0,unfurnished,Low,Low Floor
house,moinabad,2.0,2.0,0.0,Relatively New,150.0,0.0,1.0,semifurnished,Medium,Low Floor
house,mansoorabad,2.0,2.0,0.0,Old Property,133.0,0.0,1.0,unfurnished,Low,Low Floor
house,bhudevinagar,2.0,3.0,3.0,Old Property,200.0,0.0,1.0,semifurnished,Low,Low Floor
house,mallapur,4.0,4.0,2.0,Relatively New,2000.0,0.0,0.0,unfurnished,Low,Low Floor
house,kothur,2.0,2.0,0.0,Moderately Old,150.0,0.0,0.0,semifurnished,Low,Low Floor
house,kompally,3.0,3.0,2.0,New Property,1000.0,0.0,0.0,semifurnished,Low,Low Floor
house,want sale,3.0,2.0,0.0,Relatively New,4635.0,0.0,0.0,unfurnished,Low,Low Floor
house,champapet,2.0,1.0,1.0,Relatively New,48.0,0.0,1.0,unfurnished,Low,Low Floor
house,salala barkas,4.0,2.0,0.0,Relatively New,1500.0,0.0,0.0,unfurnished,Low,Low Floor
house,muthangi,2.0,4.0,2.0,New Property,200.0,0.0,1.0,unfurnished,Low,Low Floor
house,1st phase allwyn colony,7.0,7.0,3.0,Old Property,3300.0,0.0,0.0,unfurnished,Low,Mid Floor
house,boduppal,2.0,2.0,1.0,Moderately Old,1080.0,0.0,1.0,unfurnished,Low,Low Floor
house,parsigutta,2.0,8.0,2.0,Old Property,4200.0,0.0,1.0,unfurnished,Low,Low Floor
house,gandimaisamma,2.0,5.0,3.0,Relatively New,1300.0,0.0,0.0,unfurnished,Low,Low Floor
house,rampally,1.0,1.0,0.0,Relatively New,330.0,0.0,0.0,unfurnished,Low,Low Floor
house,bachupally,3.0,2.0,1.0,Relatively New,2124.0,0.0,0.0,semifurnished,Low,Low Floor
house,nacharam,3.0,9.0,3.0,Moderately Old,1575.0,0.0,0.0,unfurnished,Low,Mid Floor
house,shamshiguda,3.0,3.0,1.0,Relatively New,2800.0,0.0,0.0,semifurnished,Low,Low Floor
house,badangpet,10.0,8.0,0.0,Relatively New,8800.0,0.0,0.0,unfurnished,Low,Low Floor
house,rampally,2.0,2.0,1.0,Relatively New,1500.0,0.0,0.0,unfurnished,Low,Low Floor
house,turkayamjal,4.0,5.0,1.0,Relatively New,183.0,0.0,0.0,unfurnished,Low,Low Floor
house,kapra,5.0,4.0,0.0,Relatively New,4300.0,0.0,0.0,unfurnished,Low,Low Floor
house,phool bagh,2.0,2.0,1.0,Relatively New,100.0,0.0,0.0,unfurnished,Low,Low Floor
house,auronautic enclave,2.0,3.0,1.0,Moderately Old,450.0,0.0,0.0,unfurnished,Low,Low Floor
house,mangapuram,2.0,3.0,0.0,Moderately Old,80.0,0.0,0.0,unfurnished,Low,Low Floor
house,pocharam,3.0,3.0,2.0,Old Property,1700.0,0.0,0.0,semifurnished,Low,Low Floor
house,beeramguda,2.0,5.0,2.0,Moderately Old,222.0,0.0,1.0,unfurnished,Low,Low Floor
house,hayathnagar,4.0,4.0,2.0,Moderately Old,2100.0,0.0,1.0,semifurnished,Low,Low Floor
house,peerzadiguda,2.0,3.0,0.0,Moderately Old,112.0,0.0,1.0,semifurnished,Low,Low Floor
house,bandam kommu,2.0,5.0,3.0,Under Construction,150.0,0.0,0.0,unfurnished,Low,Low Floor
house,nri colony,4.0,4.0,2.0,New Property,1350.0,0.0,0.0,unfurnished,Low,Mid Floor
house,kapra,4.0,4.0,1.0,New Property,1665.0,1.0,1.0,unfurnished,Low,Low Floor
house,mokila,3.0,3.0,2.0,New Property,2780.0,0.0,0.0,unfurnished,Low,Low Floor
house,dr as rao nagar,3.0,2.0,0.0,Old Property,2640.0,0.0,0.0,unfurnished,Low,Low Floor
house,aminpur,4.0,3.0,1.0,Moderately Old,209.0,0.0,0.0,semifurnished,Medium,Low Floor
house,medipally,4.0,5.0,3.0,New Property,183.0,0.0,1.0,semifurnished,Low,Low Floor
house,upparguda,3.0,3.0,2.0,Moderately Old,110.0,0.0,0.0,semifurnished,Low,Low Floor
house,moula ali,7.0,7.0,3.0,Relatively New,6000.0,0.0,0.0,semifurnished,Low,Low Floor
house,ragannaguda,3.0,3.0,1.0,Relatively New,1500.0,0.0,0.0,unfurnished,Low,Low Floor
house,ghatkesar,4.0,4.0,1.0,Relatively New,2440.0,0.0,0.0,semifurnished,Low,Low Floor
house,karmanghat,4.0,7.0,2.0,Relatively New,256.0,0.0,0.0,semifurnished,Low,Low Floor
house,kapra,4.0,4.0,0.0,Relatively New,2600.0,0.0,0.0,semifurnished,Low,Low Floor
house,saidabad,3.0,3.0,2.0,Relatively New,3753.0,0.0,0.0,semifurnished,Low,Low Floor
house,janachaitanya colony,4.0,25.0,0.0,Relatively New,16250.0,0.0,0.0,semifurnished,Low,Mid Floor
house,chandrayangutta,3.0,2.0,1.0,Moderately Old,2106.0,0.0,0.0,unfurnished,Low,Low Floor
house,bachupally,4.0,4.0,3.0,New Property,3850.0,0.0,1.0,unfurnished,Medium,Mid Floor
house,kompally,4.0,4.0,1.0,New Property,2556.0,0.0,1.0,unfurnished,Low,Mid Floor
house,kompally,5.0,4.0,1.0,New Property,2691.0,0.0,1.0,unfurnished,Low,Mid Floor
house,badangpet,2.0,2.0,1.0,Relatively New,100.0,0.0,0.0,semifurnished,Low,Low Floor
house,bahadurpally,3.0,3.0,2.0,Relatively New,2500.0,0.0,0.0,unfurnished,Low,Low Floor
house,peerzadiguda,2.0,2.0,1.0,Relatively New,900.0,0.0,0.0,unfurnished,Low,Low Floor
house,azad nagar,2.0,4.0,1.0,Relatively New,190.0,0.0,0.0,unfurnished,Low,Low Floor
house,muthangi,2.0,2.0,0.0,Relatively New,1800.0,0.0,0.0,semifurnished,Low,Low Floor
house,netaji nagar,3.0,3.0,2.0,Relatively New,2200.0,0.0,0.0,semifurnished,Low,Low Floor
house,errakunta,3.0,1.0,0.0,Old Property,4320.0,0.0,0.0,unfurnished,Low,Low Floor
house,6th phase kphb,4.0,4.0,4.0,Moderately Old,3600.0,0.0,1.0,semifurnished,Low,Mid Floor
house,chingicherla,3.0,4.0,1.0,Relatively New,1800.0,0.0,1.0,unfurnished,Low,Low Floor
house,kondakal,3.0,3.0,2.0,New Property,2700.0,0.0,0.0,unfurnished,Low,Low Floor
house,rampally,3.0,4.0,2.0,New Property,100.0,0.0,0.0,unfurnished,Low,Low Floor
house,fab city,3.0,3.0,2.0,New Property,2250.0,0.0,1.0,semifurnished,Low,Low Floor
house,badangpet,4.0,5.0,0.0,Relatively New,1000.0,0.0,0.0,unfurnished,Low,Low Floor
house,gandhi nagar,2.0,2.0,0.0,Relatively New,100.0,0.0,0.0,unfurnished,Low,Low Floor
house,golconda fort area,7.0,3.0,0.0,Old Property,333.0,0.0,0.0,unfurnished,Low,Low Floor
house,bairagiguda,3.0,3.0,1.0,Relatively New,143.0,0.0,1.0,semifurnished,Low,Low Floor
house,bibinagar,2.0,1.0,1.0,Moderately Old,540.0,0.0,0.0,unfurnished,Low,Low Floor
house,medipally,4.0,4.0,4.0,New Property,140.0,1.0,1.0,unfurnished,Low,Low Floor
house,saroor nagar,2.0,2.0,2.0,Old Property,209.0,0.0,1.0,semifurnished,Low,Low Floor
house,royal colony,3.0,2.0,1.0,Under Construction,111.0,0.0,0.0,unfurnished,Low,Low Floor
house,laxmiguda village,2.0,3.0,1.0,New Property,900.0,0.0,0.0,semifurnished,Low,Low Floor
house,vijaynagar colony,15.0,14.0,4.0,Old Property,6800.0,1.0,0.0,unfurnished,Low,Mid Floor
house,srisailam highway,4.0,2.0,0.0,Moderately Old,602.0,0.0,0.0,unfurnished,Low,Low Floor
house,kondakal,3.0,3.0,1.0,New Property,2700.0,0.0,0.0,unfurnished,Medium,Low Floor
house,ameenpur village,2.0,2.0,1.0,Relatively New,1350.0,0.0,0.0,unfurnished,Low,Low Floor
house,nagaram,2.0,3.0,2.0,New Property,1250.0,0.0,0.0,unfurnished,Low,Low Floor
house,kapra,3.0,3.0,2.0,Old Property,2500.0,0.0,1.0,semifurnished,Low,Low Floor
house,madhapur,4.0,4.0,3.0,Relatively New,300.0,0.0,0.0,unfurnished,Low,Low Floor
house,shastri puram,2.0,3.0,1.0,Old Property,309.0,0.0,0.0,unfurnished,Low,Low Floor
house,jodimetla,2.0,3.0,4.0,Moderately Old,3550.0,0.0,0.0,unfurnished,Low,Mid Floor
house,peeramcheru,2.0,2.0,1.0,Moderately Old,700.0,0.0,0.0,unfurnished,Low,Low Floor
house,rakshapuram colony,3.0,1.0,0.0,Moderately Old,720.0,0.0,0.0,unfurnished,Low,Low Floor
house,lingampally,2.0,3.0,0.0,Relatively New,100.0,0.0,0.0,semifurnished,Low,Low Floor
house,rampally,3.0,3.0,2.0,Moderately Old,140.0,1.0,0.0,unfurnished,Medium,Mid Floor
house,dammaiguda,2.0,2.0,1.0,New Property,1200.0,0.0,1.0,semifurnished,Low,Low Floor
house,rampally,2.0,2.0,1.0,New Property,160.0,0.0,1.0,unfurnished,Low,Low Floor
house,beeramguda,4.0,4.0,2.0,Moderately Old,167.0,0.0,1.0,semifurnished,Low,Low Floor
house,narapally,2.0,4.0,2.0,New Property,125.0,0.0,1.0,unfurnished,Low,Low Floor
house,pochhama basti,3.0,3.0,1.0,Old Property,181.0,1.0,1.0,unfurnished,Low,Low Floor
house,indraprasth colony,2.0,2.0,1.0,Relatively New,1350.0,0.0,0.0,semifurnished,Low,Low Floor
house,ramanthapur,2.0,2.0,2.0,Old Property,900.0,0.0,0.0,unfurnished,Low,Low Floor
house,hayathnagar,2.0,2.0,0.0,Relatively New,1050.0,0.0,0.0,unfurnished,Low,Low Floor
house,vanasthalipuram,3.0,2.0,2.0,New Property,167.0,1.0,1.0,unfurnished,Low,Mid Floor
house,pedda amberpet,2.0,5.0,2.0,New Property,100.0,0.0,0.0,semifurnished,Low,Low Floor
house,alkapuri,3.0,4.0,1.0,Relatively New,2600.0,0.0,0.0,semifurnished,Low,Low Floor
house,chengicherla,2.0,3.0,4.0,Relatively New,950.0,0.0,0.0,unfurnished,Low,Low Floor
house,golconda fort area,2.0,1.0,0.0,Old Property,900.0,0.0,0.0,unfurnished,Low,Low Floor
house,lb nagar,1.0,4.0,3.0,Moderately Old,135.0,0.0,1.0,unfurnished,Low,Mid Floor
house,bachupally,4.0,4.0,3.0,Relatively New,3600.0,1.0,1.0,semifurnished,Medium,Low Floor
house,himayat nagar,2.0,8.0,4.0,Old Property,540.0,1.0,1.0,semifurnished,Low,Mid Floor
house,vanasthalipuram,4.0,8.0,2.0,Moderately Old,267.0,0.0,1.0,semifurnished,Low,Low Floor
house,badangpet,2.0,3.0,1.0,New Property,1100.0,0.0,1.0,unfurnished,Low,Low Floor
house,chaitanyapuri,2.0,4.0,1.0,Old Property,1050.0,0.0,1.0,unfurnished,Low,Low Floor
house,chintal,3.0,8.0,4.0,Moderately Old,190.0,0.0,1.0,semifurnished,Low,Mid Floor
house,manikonda,3.0,5.0,3.0,Relatively New,4500.0,0.0,0.0,semifurnished,Low,Mid Floor
house,near tea time,2.0,3.0,1.0,New Property,1540.0,0.0,1.0,unfurnished,Low,Low Floor
house,mushk mahal,4.0,2.0,2.0,Old Property,2160.0,0.0,0.0,unfurnished,Low,Low Floor
house,ragannaguda,2.0,2.0,2.0,New Property,157.0,0.0,1.0,unfurnished,Low,Low Floor
house,suraram,1.0,1.0,0.0,Moderately Old,1674.0,0.0,0.0,unfurnished,Low,Low Floor
house,prasanthi nagar,2.0,2.0,1.0,Old Property,137.0,1.0,1.0,unfurnished,Low,Low Floor
house,rn reddy nagar,2.0,2.0,2.0,Relatively New,1450.0,0.0,0.0,unfurnished,Low,Low Floor
house,ramanthapur,2.0,2.0,0.0,Relatively New,720.0,0.0,0.0,unfurnished,Low,Low Floor
house,yellareddy guda,5.0,14.0,4.0,Old Property,3249.0,0.0,0.0,unfurnished,Low,Mid Floor
house,nagole,4.0,7.0,3.0,Moderately Old,2052.0,0.0,1.0,semifurnished,Low,Low Floor
house,uppal,10.0,10.0,2.0,Relatively New,8000.0,0.0,0.0,unfurnished,Low,Mid Floor
house,boduppal,6.0,7.0,3.0,Relatively New,3300.0,0.0,0.0,semifurnished,Low,Low Floor
house,dammaiguda,4.0,3.0,1.0,Relatively New,2100.0,0.0,0.0,semifurnished,Low,Low Floor
house,bandlaguda jagir,4.0,3.0,0.0,Relatively New,2277.0,0.0,0.0,unfurnished,Low,Low Floor
house,rampally,2.0,2.0,0.0,Relatively New,167.0,0.0,1.0,unfurnished,Low,Low Floor
house,gandhamguda,7.0,10.0,4.0,New Property,4500.0,0.0,0.0,semifurnished,Low,Mid Floor
house,east marredpally,4.0,4.0,2.0,Relatively New,5000.0,0.0,0.0,semifurnished,Low,Low Floor
house,mallapur,3.0,3.0,1.0,Relatively New,200.0,1.0,1.0,semifurnished,Low,Low Floor
house,ibrahimpatnam,2.0,1.0,0.0,New Property,1100.0,0.0,0.0,unfurnished,Low,Low Floor
house,new malakpet,5.0,6.0,4.0,Moderately Old,1800.0,0.0,1.0,semifurnished,Low,Mid Floor
house,hema nagar colony,2.0,3.0,0.0,Relatively New,111.0,0.0,1.0,unfurnished,Low,Low Floor
house,nadargul,2.0,4.0,4.0,Relatively New,1510.0,0.0,0.0,unfurnished,Low,Low Floor
house,nadargul,2.0,2.0,0.0,Relatively New,1350.0,0.0,0.0,unfurnished,Low,Low Floor
house,malakpet,5.0,5.0,4.0,Relatively New,2500.0,0.0,0.0,unfurnished,Low,Low Floor
house,ecil,2.0,4.0,2.0,New Property,134.0,0.0,1.0,unfurnished,Low,Low Floor
house,nadargul,2.0,3.0,1.0,Relatively New,151.0,0.0,1.0,unfurnished,Low,Low Floor
house,ghatkesar,2.0,1.0,0.0,Old Property,306.0,0.0,0.0,unfurnished,Low,Low Floor
house,chowdariguda panchayat office,3.0,3.0,3.0,Old Property,200.0,0.0,0.0,semifurnished,Low,Low Floor
house,balapur,2.0,2.0,0.0,Old Property,190.0,0.0,0.0,unfurnished,Low,Low Floor
house,mahindra hills,4.0,4.0,1.0,Old Property,5994.0,1.0,1.0,semifurnished,Low,Low Floor
house,yapral,6.0,5.0,2.0,New Property,2340.0,1.0,1.0,semifurnished,Low,Low Floor
house,bahadur pally,2.0,2.0,1.0,Relatively New,200.0,1.0,1.0,unfurnished,Low,Low Floor
house,bachupally,4.0,5.0,3.0,New Property,1620.0,0.0,1.0,semifurnished,Medium,Mid Floor
house,yapral,3.0,3.0,2.0,New Property,178.0,0.0,1.0,unfurnished,Low,Low Floor
house,mayur marg,3.0,3.0,1.0,Old Property,67.0,0.0,0.0,unfurnished,Low,Low Floor
house,bahadurpally,2.0,3.0,2.0,Relatively New,2900.0,0.0,0.0,unfurnished,Low,Low Floor
house,neredmet,3.0,3.0,3.0,Relatively New,2600.0,0.0,0.0,semifurnished,Low,Low Floor
house,chandrayangutta,3.0,2.0,1.0,Old Property,2106.0,0.0,0.0,unfurnished,Low,Low Floor
house,mansoorabad,2.0,10.0,4.0,New Property,1656.0,0.0,0.0,unfurnished,Low,Mid Floor
house,bn reddy nagar,4.0,3.0,2.0,New Property,180.0,0.0,1.0,unfurnished,Low,Mid Floor
house,dammaiguda,2.0,2.0,1.0,Moderately Old,155.0,0.0,0.0,unfurnished,Low,Low Floor
house,borabanda,3.0,2.0,0.0,Old Property,98.0,0.0,0.0,unfurnished,Low,Low Floor
house,ameerpet,2.0,2.0,2.0,Relatively New,1206.0,0.0,0.0,unfurnished,Low,Low Floor
house,lingampally,2.0,2.0,2.0,Relatively New,1100.0,0.0,0.0,unfurnished,Low,Low Floor
house,peerzadiguda,2.0,3.0,0.0,Relatively New,140.0,0.0,0.0,unfurnished,Low,Low Floor
house,rampally,2.0,4.0,2.0,New Property,100.0,0.0,0.0,unfurnished,Low,Low Floor
house,santosh nagar,3.0,4.0,2.0,Moderately Old,648.0,0.0,0.0,unfurnished,Low,Low Floor
house,ragannaguda,3.0,3.0,2.0,Old Property,150.0,0.0,0.0,unfurnished,Low,Low Floor
house,mlr colony,2.0,2.0,1.0,Moderately Old,155.0,0.0,0.0,unfurnished,Low,Low Floor
house,chandrayangutta,2.0,6.0,0.0,New Property,100.0,0.0,0.0,semifurnished,Low,Low Floor
house,salarjung colony,2.0,2.0,1.0,Old Property,113.0,0.0,0.0,unfurnished,Low,Low Floor
house,sowjanya colony,3.0,6.0,3.0,Old Property,200.0,0.0,0.0,semifurnished,Low,Mid Floor
house,koheda,2.0,2.0,0.0,New Property,1210.0,0.0,1.0,unfurnished,Low,Low Floor
house,ram nagar colony,4.0,4.0,2.0,Old Property,136.0,0.0,1.0,semifurnished,Low,Low Floor
house,rahmat nagar,2.0,6.0,0.0,Relatively New,1872.0,0.0,0.0,unfurnished,Low,Mid Floor
house,munganoor,2.0,2.0,2.0,Relatively New,111.0,0.0,0.0,semifurnished,Low,Low Floor
house,patelguda,3.0,4.0,1.0,Relatively New,2950.0,0.0,0.0,unfurnished,Low,Low Floor
house,chintal,5.0,4.0,3.0,Relatively New,2500.0,0.0,0.0,unfurnished,Low,Low Floor
house,indresham,2.0,2.0,2.0,New Property,1900.0,0.0,0.0,unfurnished,Low,Low Floor
house,lb nagar,4.0,4.0,2.0,Moderately Old,1800.0,0.0,0.0,unfurnished,Low,Mid Floor
house,chandanagar,6.0,6.0,3.0,Relatively New,7000.0,0.0,0.0,semifurnished,Low,Low Floor
house,aghapura,4.0,3.0,0.0,Moderately Old,100.0,0.0,0.0,unfurnished,Low,Low Floor
house,aghapura,4.0,3.0,0.0,Old Property,1000.0,0.0,0.0,unfurnished,Low,Low Floor
house,malkapur,2.0,2.0,0.0,New Property,150.0,0.0,0.0,unfurnished,Low,Low Floor
house,gundlapochampalli,3.0,4.0,2.0,Moderately Old,1952.0,0.0,0.0,semifurnished,High,Low Floor
house,rakshapuram,3.0,3.0,2.0,Moderately Old,80.0,0.0,0.0,unfurnished,Low,Mid Floor
house,kompally,1.0,4.0,2.0,Old Property,80.0,1.0,1.0,semifurnished,Low,Mid Floor
house,virat nagar,4.0,8.0,3.0,New Property,3200.0,0.0,1.0,unfurnished,Low,Low Floor
house,dilsukh nagar,6.0,6.0,3.0,Old Property,2500.0,0.0,0.0,unfurnished,Low,Mid Floor
house,west marredpally,2.0,2.0,0.0,Relatively New,2817.0,0.0,0.0,unfurnished,Low,Low Floor
house,karmanghat,3.0,3.0,2.0,Relatively New,250.0,0.0,0.0,semifurnished,Low,Low Floor
house,pasumamula,2.0,2.0,0.0,Relatively New,1000.0,0.0,0.0,semifurnished,Low,Low Floor
house,alwal,2.0,2.0,0.0,Relatively New,113.0,0.0,0.0,unfurnished,Low,Low Floor
house,salala barkas,3.0,2.0,0.0,Relatively New,900.0,0.0,0.0,semifurnished,Low,Low Floor
house,mokila,3.0,4.0,3.0,Relatively New,2500.0,0.0,0.0,semifurnished,Low,Low Floor
house,bolarum,1.0,1.0,0.0,Relatively New,110.0,0.0,0.0,unfurnished,Low,Low Floor
house,dammaiguda,1.0,2.0,1.0,Relatively New,73.0,0.0,1.0,unfurnished,Low,Low Floor
house,shankarpally,4.0,4.0,2.0,New Property,2323.0,0.0,0.0,unfurnished,Low,Low Floor
house,phase 1,8.0,5.0,3.0,New Property,5600.0,0.0,1.0,unfurnished,Low,Mid Floor
house,salala barkas,2.0,2.0,1.0,New Property,100.0,0.0,0.0,unfurnished,Low,Low Floor
house,salala barkas,3.0,2.0,0.0,New Property,900.0,0.0,0.0,unfurnished,Low,Low Floor
house,mokila,4.0,5.0,2.0,Relatively New,4322.0,0.0,0.0,unfurnished,Low,Low Floor
house,rampally,5.0,4.0,0.0,Relatively New,200.0,0.0,0.0,unfurnished,Low,Low Floor
house,mahindra hills,8.0,8.0,4.0,Old Property,4266.0,0.0,1.0,unfurnished,Low,Mid Floor
house,nadargul,4.0,9.0,3.0,Relatively New,1700.0,0.0,1.0,semifurnished,Low,Low Floor
house,moti nagar,4.0,5.0,0.0,Moderately Old,3960.0,0.0,0.0,unfurnished,Low,Low Floor
house,bandlaguda jagir,1.0,4.0,4.0,Relatively New,236.0,0.0,1.0,furnished,Medium,Mid Floor
house,boduppal,8.0,8.0,4.0,Relatively New,5250.0,0.0,1.0,semifurnished,Low,Mid Floor
house,hmt officers colony,4.0,6.0,4.0,New Property,1494.0,0.0,0.0,semifurnished,Low,Low Floor
house,lothkunta,4.0,4.0,0.0,Old Property,267.0,0.0,0.0,unfurnished,Low,Low Floor
house,chikkadapally,1.0,1.0,1.0,Moderately Old,300.0,0.0,0.0,unfurnished,Low,Low Floor
house,dammaiguda,2.0,2.0,0.0,Relatively New,178.0,0.0,0.0,semifurnished,Low,Low Floor
house,borabanda,3.0,1.0,0.0,Relatively New,60.0,0.0,0.0,unfurnished,Low,Low Floor
house,masjid banda,4.0,5.0,3.0,Relatively New,4030.0,0.0,0.0,semifurnished,Low,Mid Floor
house,hmt nagar,2.0,2.0,1.0,Relatively New,200.0,0.0,0.0,unfurnished,Low,Low Floor
house,nizampet,6.0,5.0,0.0,Relatively New,3500.0,0.0,0.0,semifurnished,Low,Mid Floor
house,turkapally,5.0,4.0,1.0,Relatively New,2700.0,0.0,0.0,unfurnished,Low,Low Floor
house,nadargul,2.0,2.0,1.0,Relatively New,1260.0,0.0,0.0,unfurnished,Low,Low Floor
house,netaji nagar,3.0,3.0,1.0,Relatively New,2200.0,0.0,0.0,semifurnished,Low,Low Floor
